Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags,Phishing
1,3,2,6,0,0,0,0,0,0,0,0,0,0,60183,124,0,1,729,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,38119,55,0,0,326,0
1,3,3,6,1,1,1,1,1,1,1,1,1,0,123797,183,0,19,735,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,1392,2,0,0,25,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,778881,15,0,1,418,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,40289,38,0,1,196,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,114805,93,0,0,620,0
1,3,3,6,1,1,1,1,1,1,1,1,1,5,542098,5252,0,0,5439,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,7898,7,0,0,41,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,4078,9,0,0,43,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,276256,1,0,0,127,0
1,3,3,6,0,0,0,0,0,0,0,0,0,1,1555,1,0,0,12,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,442,0,0,0,10,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,47024,120,0,1,601,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,318822,90,0,1,520,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,111127,203,0,3,698,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,46906,89,0,1,472,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,377610,202,0,1,2137,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,99182,110,0,0,743,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,199421,135,0,1,596,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,202037,460,0,1,2410,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,88003,192,0,1,818,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,57967,37,0,0,327,0
1,3,3,6,1,1,1,1,1,1,1,1,1,0,36724,85,0,2,507,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1267198,189,0,0,2502,0
1,3,3,6,1,1,1,1,1,1,1,1,1,0,255211,65,0,0,572,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,566735,221,0,0,1472,0
1,3,2,6,0,0,0,0,0,0,0,0,0,0,1120102,502,0,2,2623,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,8923,1,0,0,84,0
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1170208,381,0,0,2525,0
1,3,3,6,9,9,9,9,9,9,9,9,9,17,61042,0,0,0,47,1
1,3,3,6,7,7,7,7,7,7,7,7,7,14,53703,0,0,0,46,1
1,3,3,6,8,8,8,8,8,8,8,8,8,18,58076,0,0,0,47,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,433,1,0,0,5,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,433,1,0,0,5,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,429,1,0,0,5,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,429,1,0,0,5,1
1,3,3,6,3,3,3,3,3,3,3,3,3,0,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,181,0,0,0,3,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,181,0,0,0,3,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,0,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,432,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,2,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,2,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,0,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,0,10601,2,0,0,19,1
1,3,3,6,4,4,4,4,4,4,4,4,4,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,432,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,429,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,429,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,4,4,4,4,4,4,4,4,4,2,10601,2,0,0,19,1
1,3,3,6,4,4,4,4,4,4,4,4,4,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,2,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,5603,1,0,0,46,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,428,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,428,1,0,0,5,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,369,0,0,0,10,1
1,3,3,6,2,2,2,2,2,2,2,2,2,1,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,1,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,6,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,6,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,4845,3,0,0,55,1
1,3,2,6,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,2658,1,0,1,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,11,1568,1,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,14,8289,0,0,1,15,1
1,3,3,6,7,7,7,7,7,7,7,7,7,14,68358,0,0,0,47,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,583860,6,0,0,171,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,584144,6,0,0,171,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,4054,2,0,0,21,1
1,3,2,5,0,0,0,0,0,0,0,0,0,17,1265275,189,0,0,2506,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,362212,1,0,0,279,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,4054,2,0,0,21,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,4054,2,0,0,21,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,194,0,0,0,6,1
1,3,2,6,1,1,1,1,1,1,1,1,1,0,4054,2,0,0,21,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,57911,83,0,0,529,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,2,2,2,2,2,2,2,2,2,0,35254,7,0,0,231,1
1,3,3,6,9,9,9,9,9,9,9,9,9,39,35742,8,0,0,229,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,405953,4,0,0,253,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,28946,1,0,0,137,1
1,3,4,6,2,2,2,2,2,2,2,2,2,4,88712,48,0,0,413,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,2,6,3,3,3,3,3,3,3,3,3,1,6771,1,0,0,36,1
1,3,3,6,2,2,2,2,2,2,2,2,2,1,2935,1,0,0,26,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,2,6,1,1,1,1,1,1,1,1,1,9,4054,2,0,0,21,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,339370,1,0,0,273,1
1,3,3,6,9,9,9,9,9,9,9,9,9,19,71565,0,0,0,47,1
1,3,3,6,9,9,9,9,9,9,9,9,9,15,63352,0,0,0,47,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,584247,6,0,0,171,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,584479,6,0,0,171,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,584397,6,0,0,171,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,586257,6,0,0,171,1
1,3,3,6,1,1,1,1,1,1,1,1,1,10,2935,1,0,0,26,1
1,3,4,6,0,0,0,0,0,0,0,0,0,0,1568,1,0,0,10,1
1,3,2,6,0,0,0,0,0,0,0,0,0,0,11714,0,0,0,0,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,69,0,0,0,0,1
1,3,3,6,3,3,3,3,3,3,3,3,3,1,10601,2,0,0,19,1
1,3,3,6,2,2,2,2,2,2,2,2,2,3,20474,6,0,0,54,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,315,0,0,0,7,1
1,3,3,6,9,9,9,9,9,9,9,9,9,19,2931,3,0,0,24,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,964,0,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,1568,1,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,4402,2,0,0,43,1
1,3,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
1,3,3,6,2,2,2,2,2,2,2,2,2,11,5617,1,0,0,46,1
1,3,4,6,2,2,2,2,2,2,2,2,2,0,1509,1,0,0,15,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,855,0,0,0,8,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1942728,0,0,0,133,1
1,3,2,6,0,0,0,0,0,0,0,0,0,0,4522,1,0,0,45,1
1,3,3,6,7,7,7,7,7,7,7,7,7,15,2931,3,0,0,24,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,3909,2,0,0,21,1
1,3,3,6,8,8,8,8,8,8,8,8,8,17,59745,0,0,0,47,1
1,3,3,6,7,7,7,7,7,7,7,7,7,13,60178,0,0,0,47,1
1,3,2,6,1,1,1,1,1,1,1,1,1,12,4054,2,0,0,21,1
1,3,2,6,1,1,1,1,1,1,1,1,1,12,4054,2,0,0,21,1
1,3,2,6,1,1,1,1,1,1,1,1,1,13,4054,2,0,0,21,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,1568,1,0,0,10,1
1,3,3,6,3,3,3,3,3,3,3,3,3,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,2199,3,0,0,19,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,4,6,2,2,2,2,2,2,2,2,2,7,6672,3,0,0,23,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,20474,6,0,0,54,1
1,3,2,6,0,0,0,0,0,0,0,0,0,1,11714,0,0,0,54,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,3909,2,0,0,21,1
1,3,4,6,0,0,0,0,0,0,0,0,0,0,1568,1,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,7082,5,0,0,71,1
1,3,3,6,3,3,3,3,3,3,3,3,3,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,5317,0,0,0,24,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,5317,0,0,0,24,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,2658,1,0,1,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,367,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,4,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,3,3,3,3,3,3,3,3,3,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,3,10601,2,0,0,19,1
1,3,3,6,1,1,1,1,1,1,1,1,1,2,369,0,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,8,17025,2,0,0,101,1
1,3,2,6,3,3,3,3,3,3,3,3,3,5,6771,1,0,0,36,1
1,3,2,6,2,2,2,2,2,2,2,2,2,10,6771,1,0,0,36,1
1,3,3,6,1,1,1,1,1,1,1,1,1,1,2935,1,0,0,26,1
1,3,20,6,4,4,4,4,4,4,4,4,4,1,62529,4,0,0,88,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,3,6,0,0,0,0,0,0,0,0,0,3,334375,10,0,0,260,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,10601,2,0,0,19,1
1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,3,6,7,7,7,7,7,7,7,7,7,14,68383,0,0,0,47,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,10601,2,0,0,19,1
1,3,4,5,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,4,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,2,6,2,2,2,2,2,2,2,2,2,0,6771,1,0,0,36,1
1,3,4,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,3909,2,0,0,21,1
1,3,2,6,4,4,4,4,4,4,4,4,4,1,6771,1,0,0,36,1
1,3,3,6,2,2,2,2,2,2,2,2,2,1,2935,1,0,0,26,1
1,3,3,6,0,0,0,0,0,0,0,0,0,1,26228,73,0,0,296,1
1,3,3,6,0,0,0,0,0,0,0,0,0,2,26226,73,0,0,296,1
1,3,3,6,2,2,2,2,2,2,2,2,2,0,307,0,0,0,8,1
1,3,3,6,0,0,0,0,0,0,0,0,0,2,26222,73,0,0,296,1
1,3,3,6,0,0,0,0,0,0,0,0,0,22,25157,27,0,0,93,1
1,3,3,6,8,8,8,8,8,8,8,8,8,16,63418,0,0,0,47,1
1,3,3,6,7,7,7,7,7,7,7,7,7,18,70341,0,0,0,47,1
1,3,3,6,9,9,9,9,9,9,9,9,9,22,58623,0,0,0,47,1
1,3,3,6,9,9,9,9,9,9,9,9,9,19,2931,3,0,0,24,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,35261,0,0,0,55,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,964,0,0,0,19,1
1,3,2,6,2,2,2,2,2,2,2,2,2,5,6771,1,0,0,36,1
1,3,2,6,2,2,2,2,2,2,2,2,2,7,6771,1,0,0,36,1
1,3,2,6,2,2,2,2,2,2,2,2,2,4,6771,1,0,0,36,1
1,3,3,6,0,0,0,0,0,0,0,0,0,2,15384,22,0,0,189,1
1,3,4,6,1,1,1,1,1,1,1,1,1,8,18616,0,0,1,23,1
1,3,3,6,0,0,0,0,0,0,0,0,0,0,111578,42,0,4,322,0
1,3,2,6,0,0,0,0,0,0,0,0,0,11,684549,0,0,0,1,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,4,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,4,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,4,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,4,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,5,1568,1,0,0,10,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,1568,1,0,0,10,1
1,3,2,6,0,0,0,0,0,0,0,0,0,9,6672,3,0,0,23,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,34537,0,0,0,55,1
1,3,3,6,2,2,2,2,2,2,2,2,2,5,1568,1,0,0,10,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,34935,0,0,0,55,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,35392,0,0,0,55,1
1,3,2,6,0,0,0,0,0,0,0,0,0,8,6672,3,0,0,23,1
1,3,3,6,1,1,1,1,1,1,1,1,1,4,34537,0,0,0,55,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,35015,0,0,0,55,1
1,3,3,6,2,2,2,2,2,2,2,2,2,5,34471,0,0,0,55,1
1,3,3,6,1,1,1,1,1,1,1,1,1,6,1568,1,0,0,10,1
1,3,4,6,2,2,2,2,2,2,2,2,2,5,1568,1,0,0,10,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,34803,0,0,0,55,1
1,3,3,6,2,2,2,2,2,2,2,2,2,6,35316,0,0,0,55,1
1,3,4,6,1,1,1,1,1,1,1,1,1,13,1342156,0,0,0,1,1
1,3,3,6,2,2,2,2,2,2,2,2,2,5,35152,0,0,0,55,1
1,3,3,6,1,1,1,1,1,1,1,1,1,0,24516,11,0,0,147,1
1,3,3,5,1,1,1,1,1,1,1,1,1,0,24516,11,0,0,147,1
1,3,3,5,0,0,0,0,0,0,0,0,0,3,1236,1,0,0,14,1
1,3,3,5,0,0,0,0,0,0,0,0,0,4,1236,1,0,0,14,1
1,3,2,6,6,6,6,6,6,6,6,6,6,0,9115,5,0,0,21,1
