,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
207,mlb.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101939.0,203.0,0.0,0.0,2739.0
209,foodnetwork.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341821.0,276.0,0.0,0.0,1867.0
210,magazineluiza.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318199.0,301.0,0.0,1.0,1221.0
212,linguee.es,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28754.0,34.0,0.0,0.0,219.0
213,google.de,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20480.0,28.0,0.0,0.0,94.0
214,fifa.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0,0.0,0.0,0.0,18.0
215,trustpilot.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208754.0,191.0,0.0,0.0,1273.0
216,youtubekids.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972.0,0.0,0.0,0.0,19.0
217,prabhatkhabar.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223246.0,422.0,0.0,1.0,2185.0
218,ilovepdf.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124277.0,162.0,0.0,0.0,903.0
220,mercadolivre.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475886.0,158.0,0.0,0.0,2291.0
221,ikea.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86103.0,137.0,0.0,0.0,642.0
222,aajtak.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726463.0,391.0,0.0,4.0,2974.0
223,hubspot.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231708.0,147.0,0.0,0.0,1336.0
227,kayak.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440872.0,402.0,0.0,1.0,2463.0
228,skysports.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464516.0,271.0,0.0,0.0,2163.0
229,bloomberg.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11722.0,4.0,0.0,0.0,30.0
230,mapquest.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35484.0,0.0,0.0,0.0,25.0
231,programme-tv.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588130.0,239.0,0.0,1.0,3111.0
232,amazon.jobs,0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30420.0,37.0,0.0,0.0,203.0
234,europa.eu,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12244.0,27.0,0.0,0.0,117.0
235,abplive.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738446.0,579.0,0.0,4.0,3204.0
236,bankofamerica.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323395.0,196.0,0.0,0.0,1540.0
237,tabelog.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544377.0,1234.0,0.0,1.0,4068.0
238,wordhippo.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201458.0,80.0,0.0,0.0,937.0
240,amarujala.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498680.0,141.0,0.0,1.0,893.0
241,elpais.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415048.0,616.0,0.0,0.0,2626.0
243,as.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745468.0,580.0,0.0,0.0,4228.0
244,gcfglobal.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46729.0,137.0,0.0,1.0,595.0
245,google.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20547.0,28.0,0.0,0.0,94.0
246,zillow.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,0.0,0.0,0.0,8.0
247,shopee.co.id,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40607.0,0.0,0.0,1.0,71.0
248,saveinsta.app,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5608.0,1.0,0.0,0.0,46.0
249,aboutamazon.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480305.0,454.0,0.0,0.0,2831.0
250,bing.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5509.0,7.0,0.0,0.0,60.0
251,nbcnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904310.0,402.0,0.0,0.0,2295.0
252,wmo.int,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133818.0,133.0,0.0,0.0,1202.0
253,metoffice.gov.uk,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84223.0,189.0,0.0,1.0,1014.0
254,sarkariexam.info,0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329596.0,328.0,0.0,0.0,1727.0
258,wise.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692448.0,135.0,0.0,1.0,1143.0
260,indiamart.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317642.0,622.0,0.0,1.0,2241.0
261,wordnik.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43679.0,27.0,0.0,0.0,112.0
262,livescores.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425343.0,945.0,0.0,1.0,8857.0
263,fast.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25888.0,40.0,0.0,0.0,242.0
264,groww.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55473.0,122.0,0.0,0.0,540.0
265,mozilla.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63075.0,160.0,0.0,0.0,634.0
268,independent.co.uk,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625690.0,618.0,0.0,1.0,2790.0
269,digitaltrends.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429644.0,433.0,0.0,1.0,1821.0
271,foursquare.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61975.0,18.0,0.0,1.0,253.0
273,google.ca,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20287.0,27.0,0.0,0.0,93.0
274,gadgets360.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,321022.0,468.0,0.0,1.0,2096.0
277,time.is,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,1.0
278,weblio.jp,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105092.0,318.0,0.0,1.0,964.0
279,theweathernetwork.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117752.0,98.0,0.0,2.0,529.0
280,namu.wiki,0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149715.0,290.0,0.0,0.0,981.0
281,moovitapp.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180237.0,30.0,0.0,0.0,371.0
282,shopee.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40995.0,0.0,0.0,1.0,71.0
283,mercadolibre.com.mx,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528959.0,186.0,0.0,0.0,1929.0
284,indiatvnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309897.0,450.0,0.0,1.0,1768.0
285,goodreturns.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904.0,1.0,0.0,0.0,46.0
286,eltiempo.es,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274756.0,64.0,0.0,1.0,966.0
287,downdetector.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,0.0,0.0,0.0,18.0
288,rd.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6034.0,1.0,0.0,0.0,51.0
289,amazon.es,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.0,3.0,0.0,0.0,56.0
290,pocket-lint.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223696.0,193.0,0.0,1.0,1066.0
291,dominos.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87383.0,0.0,0.0,0.0,97.0
292,primevideo.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217077.0,33.0,0.0,0.0,525.0
293,coinmarketcap.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362100.0,250.0,0.0,0.0,2169.0
295,theathletic.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033519.0,311.0,0.0,0.0,2738.0
297,wordlegame.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53021.0,59.0,0.0,0.0,550.0
298,pcmag.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746213.0,1212.0,0.0,0.0,4375.0
299,people.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
300,dailymotion.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47354.0,0.0,0.0,0.0,92.0
301,pinterest.es,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286003.0,1.0,0.0,0.0,127.0
302,aliexpress.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84222.0,116.0,0.0,0.0,436.0
303,walgreens.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279637.0,305.0,0.0,0.0,1819.0
304,gali-result.in,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95277.0,115.0,0.0,0.0,3153.0
305,countryliving.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372870.0,123.0,0.0,0.0,921.0
306,makeuseof.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413740.0,329.0,0.0,1.0,1919.0
307,wsj.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791846.0,522.0,0.0,0.0,1660.0
308,xataka.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178212.0,424.0,0.0,0.0,1676.0
309,fastdl.app,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68981.0,39.0,0.0,1.0,388.0
310,go.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153888.0,127.0,0.0,0.0,727.0
311,larousse.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53836.0,91.0,0.0,1.0,558.0
312,az24.vn,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95863.0,172.0,0.0,0.0,1122.0
313,nerdwallet.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389645.0,691.0,0.0,0.0,2508.0
314,harvard.edu,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249074.0,163.0,0.0,1.0,1357.0
315,cuemath.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256112.0,216.0,0.0,0.0,1583.0
316,ouest-france.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15323.0,8.0,0.0,0.0,55.0
317,hootsuite.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237479.0,103.0,0.0,0.0,766.0
318,word.tips,0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.0,1.0,0.0,0.0,46.0
319,enterprise.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,6.0
321,poki.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316073.0,250.0,0.0,0.0,1070.0
322,spboss.co,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
323,hopkinsmedicine.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66356.0,128.0,0.0,1.0,634.0
324,msn.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38413.0,0.0,0.0,0.0,37.0
325,timeout.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160497.0,228.0,0.0,1.0,1011.0
326,amazon.it,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7114.0,3.0,0.0,0.0,56.0
327,imtranslator.net,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48220.0,123.0,0.0,1.0,850.0
330,applebees.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517.0,1.0,0.0,0.0,45.0
331,delish.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256374.0,79.0,0.0,0.0,604.0
332,cosmopolitan.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417576.0,114.0,0.0,0.0,973.0
333,premierleague.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342313.0,304.0,0.0,1.0,2048.0
334,akc.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486061.0,427.0,0.0,1.0,2224.0
335,babla.co.id,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664.0,0.0,0.0,0.0,18.0
336,craigslist.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52380.0,375.0,0.0,1.0,1289.0
337,timesnownews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085793.0,338.0,0.0,0.0,3901.0
338,bookmyshow.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609.0,1.0,0.0,0.0,46.0
340,marriott.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296142.0,295.0,0.0,0.0,2022.0
341,tribunnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6534.0,1.0,0.0,0.0,51.0
342,roblox.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86679.0,0.0,0.0,0.0,216.0
343,shopify.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409036.0,248.0,0.0,0.0,2066.0
344,realtor.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.0,0.0,0.0,0.0,39.0
345,medium.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123330.0,110.0,0.0,0.0,859.0
346,sarkariresult.com.co,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150.0,0.0,0.0,0.0,0.0
347,bankrate.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344771.0,286.0,0.0,1.0,2304.0
348,cbsnews.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437533.0,299.0,0.0,6.0,2450.0
349,wordpress.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100493.0,89.0,0.0,0.0,685.0
350,informer.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43071.0,23.0,0.0,0.0,117.0
351,remove.bg,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54289.0,4.0,0.0,0.0,339.0
352,linguee.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28463.0,31.0,0.0,0.0,219.0
353,reuters.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307111.0,185.0,0.0,0.0,1222.0
355,mashable.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193341.0,281.0,0.0,1.0,942.0
356,google.it,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20437.0,28.0,0.0,0.0,94.0
357,samsung.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439508.0,342.0,0.0,0.0,2586.0
358,fandango.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58308.0,1.0,0.0,0.0,20.0
360,bleacherreport.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362508.0,90.0,0.0,0.0,629.0
363,liputan6.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,476702.0,342.0,0.0,1.0,1934.0
364,hdfcbank.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898822.0,1301.0,0.0,1.0,5501.0
365,amazon.com.br,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163374.0,112.0,0.0,0.0,609.0
366,wired.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255648.0,231.0,0.0,1.0,1788.0
367,noaa.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,0.0,0.0,13.0
369,tvguide.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122407.0,176.0,0.0,1.0,1371.0
370,allegro.pl,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,8.0
371,irs.gov,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146192.0,273.0,0.0,2.0,1062.0
372,milliyet.com.tr,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218417.0,359.0,0.0,2.0,2016.0
373,concepto.de,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135935.0,205.0,0.0,0.0,1015.0
374,vedantu.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312280.0,798.0,0.0,0.0,3664.0
375,lavanguardia.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351709.0,272.0,0.0,0.0,2579.0
376,uefa.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882503.0,272.0,0.0,1.0,2471.0
377,satta-king-fast.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4475.0,0.0,0.0,0.0,2.0
378,starbucks.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89555.0,86.0,0.0,1.0,402.0
379,thespruce.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
380,lefigaro.fr,0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746727.0,608.0,0.0,1.0,3517.0
381,leo.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100565.0,200.0,0.0,0.0,1621.0
382,tomsguide.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816289.0,139.0,0.0,0.0,1330.0
383,fb.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69456.0,46.0,0.0,0.0,194.0
385,bankbazaar.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100922.0,169.0,0.0,1.0,579.0
386,wordlewebsite.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,0.0,0.0,0.0,19.0
387,eater.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384182.0,245.0,0.0,1.0,1377.0
388,pinterest.com.mx,0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283631.0,1.0,0.0,0.0,96.0
389,ubereats.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457112.0,34.0,0.0,0.0,620.0
390,trendyol.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7047.0,0.0,0.0,1.0,64.0
391,nbcsports.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806042.0,646.0,0.0,0.0,4847.0
392,economictimes.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447798.0,879.0,0.0,1.0,3404.0
393,khanacademy.org,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188789.0,160.0,0.0,1.0,711.0
394,fedex.com,0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,34.0
