,URL,Phishing,Protocol Risk,SubDomain Count,TLD Length,URL Length,?,-,%,=,@,!,^,&,#,Digit Count,Content Length,Redirects,Frames,IFrames,Tags
0,http://1000079070780875564.my.id,1,1,3,2,5,0,0,0,0,0,0,0,0,0,18,7644,1,0,0,20
1,http://32806-932hu36797379379.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,15,1236,1,0,0,14
2,http://asad.com,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,16654,3,0,0,83
3,http://bxxvvnlkhf.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,http://byokheaynl.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,http://bywtspfbyw.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,http://byxwusqgln.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,http://cabzywlkmk.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,http://cayxurheaz.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,http://ceemary.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,1236,1,0,0,14
10,http://come.to,1,1,2,2,5,0,0,0,0,0,0,0,0,0,0,39620,22,0,1,238
11,http://e-proximus.weebly.com,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,3909,2,0,0,21
12,http://flowcode.com,1,1,2,3,5,0,0,0,0,0,0,0,0,0,0,168478,131,0,1,1536
13,http://inicio-cresol.ubpages.com,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
14,http://intldrive-mationaccept65621561.io.vn,1,1,3,2,5,0,0,0,0,0,0,0,0,0,8,4599,0,0,0,12
15,http://joganglapa2090kalam.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,3,1236,1,0,0,14
16,http://kolakja3720nama.duckdns.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,4,1236,1,0,0,14
17,http://meta-mask-restore.webflow.io,1,1,3,2,5,0,0,0,0,0,0,0,0,0,0,908,0,0,0,17
18,http://signinattyahooacct.weeblysite.com,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,1568,1,0,0,10
19,http://site9613444.92.webydo.com,1,1,4,3,5,0,0,0,0,0,0,0,0,0,7,263,0,0,0,6
20,http://www.mathcancer.org,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,4948,22,0,1,72
21,https://007168-00.000webhostapp.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,11,20474,6,0,0,54
22,https://1005247841525-890.000webhostapp.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,18,20474,6,0,0,54
23,https://34f4d70d-e9ec-4641-ba34-e1f4b8d0533e.id.repl.co,1,1,4,2,6,0,0,0,0,0,0,0,0,0,18,6771,1,0,0,36
24,https://5895785--polar01.repl.co,1,1,3,2,6,0,0,0,0,0,0,0,0,0,8,6771,1,0,0,36
25,https://717932.fattura-electronica.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,5641,1,0,0,46
26,https://717932.fattura-electronica.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,5641,1,0,0,46
27,https://717932.fattura-electronica.com,1,1,3,3,6,0,0,0,0,0,0,0,0,0,5,5641,1,0,0,46
28,https://about.google,0,1,2,6,6,0,0,0,0,0,0,0,0,0,0,70897,51,0,1,402
29,https://accounts.google.co.in,0,1,4,2,6,0,0,0,0,0,0,0,0,0,0,597341,6,0,0,171
30,https://accounts.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,597642,6,0,0,171
31,https://accounts.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,583941,6,0,0,171
32,https://ad.doubleclick.net,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,124693,85,0,1,834
33,https://addons-pa.clients6.google.com,0,1,4,3,6,0,0,0,0,0,0,0,0,0,1,1642,1,0,0,13
34,https://admin.codingninjas.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,20569,0,0,1,67
35,https://ads-manage-protect.github.io,1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,9115,5,0,0,21
36,https://ads-manage-protect.github.io,1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,9115,5,0,0,21
37,https://adservice.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,1561,1,0,0,13
38,https://aiflyingreturns.b2clogin.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0
39,https://alvarotrigo.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,318,0,0,0,7
40,https://amazon.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,2671,3,0,0,22
41,https://amazontrust.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,1988,5,0,0,39
42,https://analytics.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,888,0,0,0,7
43,https://api.msn.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,974,0,0,0,12
44,https://apis.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,176328,203,0,0,994
45,https://app-measurement.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,1561,1,0,0,13
46,https://apple.com,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,243101,113,0,0,757
47,https://apps.google.com,0,1,3,3,6,0,0,0,0,0,0,0,0,0,0,191965,295,0,0,1145
48,https://archive.nptel.ac.in,0,1,4,2,6,0,0,0,0,0,0,0,0,0,0,37517,26,0,0,183
